datetime,demand,temperature,hour,day_of_week,month,humidity,is_holiday,region
2025-02-14 13:00:00,263.39,10.6,13,4,2,40,1,Bahir Dar
2025-02-14 14:00:00,390.73,31.8,14,4,2,55,1,Bahir Dar
2025-02-14 15:00:00,279.42,21.8,15,4,2,37,1,Dire Dawa
2025-02-14 16:00:00,227.65,22.3,16,4,2,34,0,Bahir Dar
2025-02-14 17:00:00,242.29,33.7,17,4,2,67,1,Dire Dawa
2025-02-14 18:00:00,67.36,32.8,18,4,2,75,0,Addis Ababa
2025-02-14 19:00:00,75.85,31.0,19,4,2,73,0,Hawassa
2025-02-14 20:00:00,335.27,11.4,20,4,2,35,0,Addis Ababa
2025-02-14 21:00:00,212.93,21.0,21,4,2,77,1,Bahir Dar
2025-02-14 22:00:00,498.76,22.9,22,4,2,70,1,Bahir Dar
2025-02-14 23:00:00,464.45,32.0,23,4,2,69,1,Bahir Dar
2025-02-15 00:00:00,246.42,27.0,0,5,2,67,0,Bahir Dar
2025-02-15 01:00:00,64.45,29.4,1,5,2,44,1,Bahir Dar
2025-02-15 02:00:00,53.46,22.7,2,5,2,42,0,Mekelle
2025-02-15 03:00:00,256.83,33.6,3,5,2,67,1,Bahir Dar
2025-02-15 04:00:00,162.77,30.8,4,5,2,53,0,Dire Dawa
2025-02-15 05:00:00,112.75,14.5,5,5,2,48,1,Addis Ababa
2025-02-15 06:00:00,146.61,19.0,6,5,2,48,0,Hawassa
2025-02-15 07:00:00,376.68,18.0,7,5,2,53,0,Mekelle
2025-02-15 08:00:00,223.51,18.9,8,5,2,73,0,Bahir Dar
2025-02-15 09:00:00,397.75,19.2,9,5,2,37,1,Dire Dawa
2025-02-15 10:00:00,261.45,33.2,10,5,2,57,0,Addis Ababa
2025-02-15 11:00:00,139.06,21.3,11,5,2,52,1,Hawassa
2025-02-15 12:00:00,255.42,23.7,12,5,2,53,1,Hawassa
2025-02-15 13:00:00,196.84,11.4,13,5,2,72,1,Addis Ababa
2025-02-15 14:00:00,320.82,24.6,14,5,2,75,0,Bahir Dar
2025-02-15 15:00:00,204.53,16.7,15,5,2,53,0,Mekelle
2025-02-15 16:00:00,211.13,13.4,16,5,2,72,0,Dire Dawa
2025-02-15 17:00:00,230.43,17.8,17,5,2,60,0,Mekelle
2025-02-15 18:00:00,313.83,26.9,18,5,2,66,1,Hawassa
2025-02-15 19:00:00,85.12,29.2,19,5,2,58,0,Addis Ababa
2025-02-15 20:00:00,184.44,13.1,20,5,2,58,1,Hawassa
2025-02-15 21:00:00,61.89,30.0,21,5,2,74,0,Dire Dawa
2025-02-15 22:00:00,296.71,29.8,22,5,2,30,1,Hawassa
2025-02-15 23:00:00,81.97,30.2,23,5,2,44,0,Mekelle
2025-02-16 00:00:00,50.56,27.6,0,6,2,57,0,Dire Dawa
2025-02-16 01:00:00,206.42,11.3,1,6,2,38,1,Bahir Dar
2025-02-16 02:00:00,87.92,25.0,2,6,2,69,1,Addis Ababa
2025-02-16 03:00:00,213.37,13.1,3,6,2,31,0,Hawassa
2025-02-16 04:00:00,452.94,30.3,4,6,2,45,1,Mekelle
2025-02-16 05:00:00,62.5,15.2,5,6,2,60,1,Bahir Dar
2025-02-16 06:00:00,457.37,31.2,6,6,2,60,1,Dire Dawa
2025-02-16 07:00:00,272.78,17.8,7,6,2,79,0,Dire Dawa
2025-02-16 08:00:00,178.77,34.4,8,6,2,62,0,Addis Ababa
2025-02-16 09:00:00,352.85,11.5,9,6,2,57,0,Mekelle
2025-02-16 10:00:00,439.86,20.5,10,6,2,58,1,Hawassa
2025-02-16 11:00:00,365.99,24.4,11,6,2,51,1,Hawassa
2025-02-16 12:00:00,86.68,16.6,12,6,2,67,1,Mekelle
2025-02-16 13:00:00,109.88,19.2,13,6,2,61,1,Hawassa
2025-02-16 14:00:00,101.95,11.8,14,6,2,42,0,Hawassa
2025-02-16 15:00:00,276.77,32.8,15,6,2,79,0,Mekelle
2025-02-16 16:00:00,111.58,28.3,16,6,2,34,0,Addis Ababa
2025-02-16 17:00:00,328.91,16.5,17,6,2,66,1,Dire Dawa
2025-02-16 18:00:00,143.85,22.1,18,6,2,34,1,Dire Dawa
2025-02-16 19:00:00,468.44,19.0,19,6,2,31,1,Addis Ababa
2025-02-16 20:00:00,295.94,10.5,20,6,2,59,0,Hawassa
2025-02-16 21:00:00,232.41,24.2,21,6,2,37,1,Addis Ababa
2025-02-16 22:00:00,416.98,21.5,22,6,2,42,1,Mekelle
2025-02-16 23:00:00,188.34,21.2,23,6,2,71,1,Bahir Dar
2025-02-17 00:00:00,450.59,17.9,0,0,2,68,1,Bahir Dar
2025-02-17 01:00:00,434.35,13.7,1,0,2,31,1,Addis Ababa
2025-02-17 02:00:00,120.0,21.7,2,0,2,47,1,Dire Dawa
2025-02-17 03:00:00,489.61,15.0,3,0,2,54,0,Hawassa
2025-02-17 04:00:00,263.96,34.2,4,0,2,55,1,Addis Ababa
2025-02-17 05:00:00,491.59,13.8,5,0,2,46,0,Bahir Dar
2025-02-17 06:00:00,298.79,10.4,6,0,2,30,1,Mekelle
2025-02-17 07:00:00,389.69,13.4,7,0,2,78,1,Dire Dawa
2025-02-17 08:00:00,250.9,13.6,8,0,2,32,1,Addis Ababa
2025-02-17 09:00:00,136.43,30.8,9,0,2,78,1,Bahir Dar
2025-02-17 10:00:00,491.57,24.7,10,0,2,45,0,Dire Dawa
2025-02-17 11:00:00,208.3,10.0,11,0,2,66,0,Bahir Dar
2025-02-17 12:00:00,429.55,22.4,12,0,2,30,1,Mekelle
2025-02-17 13:00:00,193.85,18.6,13,0,2,56,0,Addis Ababa
2025-02-17 14:00:00,195.15,10.5,14,0,2,44,1,Dire Dawa
2025-02-17 15:00:00,224.99,30.9,15,0,2,62,1,Addis Ababa
2025-02-17 16:00:00,397.73,31.2,16,0,2,70,0,Dire Dawa
2025-02-17 17:00:00,297.51,23.4,17,0,2,73,1,Hawassa
2025-02-17 18:00:00,82.88,24.8,18,0,2,56,0,Bahir Dar
2025-02-17 19:00:00,411.22,29.2,19,0,2,31,1,Bahir Dar
2025-02-17 20:00:00,285.21,12.4,20,0,2,38,0,Mekelle
2025-02-17 21:00:00,490.49,22.7,21,0,2,40,1,Dire Dawa
2025-02-17 22:00:00,184.18,32.6,22,0,2,63,0,Bahir Dar
2025-02-17 23:00:00,103.39,24.9,23,0,2,65,1,Addis Ababa
2025-02-18 00:00:00,383.5,30.8,0,1,2,79,1,Hawassa
2025-02-18 01:00:00,218.73,11.9,1,1,2,41,1,Addis Ababa
2025-02-18 02:00:00,233.52,24.7,2,1,2,54,0,Mekelle
2025-02-18 03:00:00,313.92,10.5,3,1,2,70,1,Addis Ababa
2025-02-18 04:00:00,487.06,28.0,4,1,2,54,0,Dire Dawa
2025-02-18 05:00:00,84.46,28.5,5,1,2,61,0,Dire Dawa
2025-02-18 06:00:00,200.49,15.2,6,1,2,30,1,Mekelle
2025-02-18 07:00:00,265.41,25.3,7,1,2,60,1,Hawassa
2025-02-18 08:00:00,206.88,30.3,8,1,2,69,0,Bahir Dar
2025-02-18 09:00:00,74.9,10.3,9,1,2,42,0,Bahir Dar
2025-02-18 10:00:00,82.8,22.6,10,1,2,64,0,Addis Ababa
2025-02-18 11:00:00,132.01,31.6,11,1,2,47,1,Addis Ababa
2025-02-18 12:00:00,271.55,22.4,12,1,2,46,0,Bahir Dar
2025-02-18 13:00:00,316.12,16.5,13,1,2,30,0,Hawassa
2025-02-18 14:00:00,272.57,14.8,14,1,2,77,0,Mekelle
2025-02-18 15:00:00,107.21,26.5,15,1,2,49,1,Hawassa
2025-02-18 16:00:00,372.55,15.5,16,1,2,52,0,Hawassa
2025-02-18 17:00:00,418.66,33.5,17,1,2,71,0,Addis Ababa
2025-02-18 18:00:00,290.89,30.1,18,1,2,44,0,Addis Ababa
2025-02-18 19:00:00,456.16,27.4,19,1,2,78,0,Mekelle
2025-02-18 20:00:00,229.48,11.9,20,1,2,60,0,Dire Dawa
2025-02-18 21:00:00,110.06,22.9,21,1,2,56,0,Mekelle
2025-02-18 22:00:00,149.53,12.2,22,1,2,71,1,Addis Ababa
2025-02-18 23:00:00,78.16,15.1,23,1,2,50,0,Dire Dawa
2025-02-19 00:00:00,439.41,34.8,0,2,2,54,1,Addis Ababa
2025-02-19 01:00:00,190.02,22.8,1,2,2,74,1,Dire Dawa
2025-02-19 02:00:00,265.76,13.9,2,2,2,52,1,Dire Dawa
2025-02-19 03:00:00,146.58,28.2,3,2,2,45,0,Dire Dawa
2025-02-19 04:00:00,440.68,11.5,4,2,2,32,1,Dire Dawa
2025-02-19 05:00:00,308.62,34.6,5,2,2,39,1,Addis Ababa
2025-02-19 06:00:00,318.21,15.4,6,2,2,38,0,Dire Dawa
2025-02-19 07:00:00,60.22,15.6,7,2,2,61,0,Bahir Dar
2025-02-19 08:00:00,225.17,21.1,8,2,2,62,0,Bahir Dar
2025-02-19 09:00:00,291.12,20.2,9,2,2,39,1,Mekelle
2025-02-19 10:00:00,442.81,25.6,10,2,2,68,0,Addis Ababa
2025-02-19 11:00:00,423.37,16.6,11,2,2,63,0,Dire Dawa
2025-02-19 12:00:00,113.21,21.6,12,2,2,31,1,Addis Ababa
2025-02-19 13:00:00,226.25,19.3,13,2,2,31,0,Dire Dawa
2025-02-19 14:00:00,277.77,10.1,14,2,2,69,0,Hawassa
2025-02-19 15:00:00,374.98,11.1,15,2,2,66,0,Mekelle
2025-02-19 16:00:00,271.68,16.8,16,2,2,70,1,Hawassa
2025-02-19 17:00:00,158.59,22.6,17,2,2,48,0,Mekelle
2025-02-19 18:00:00,440.12,16.3,18,2,2,67,1,Dire Dawa
2025-02-19 19:00:00,436.25,16.5,19,2,2,78,0,Bahir Dar
2025-02-19 20:00:00,323.97,32.6,20,2,2,76,0,Mekelle
2025-02-19 21:00:00,72.59,28.9,21,2,2,52,1,Addis Ababa
2025-02-19 22:00:00,487.62,33.6,22,2,2,34,1,Hawassa
2025-02-19 23:00:00,261.71,12.1,23,2,2,75,1,Bahir Dar
2025-02-20 00:00:00,380.95,12.1,0,3,2,42,0,Hawassa
2025-02-20 01:00:00,328.2,23.6,1,3,2,47,1,Bahir Dar
2025-02-20 02:00:00,315.58,21.0,2,3,2,48,1,Addis Ababa
2025-02-20 03:00:00,375.47,21.2,3,3,2,59,0,Hawassa
2025-02-20 04:00:00,277.6,18.8,4,3,2,45,0,Addis Ababa
2025-02-20 05:00:00,81.08,26.0,5,3,2,47,1,Hawassa
2025-02-20 06:00:00,410.4,29.6,6,3,2,61,1,Bahir Dar
2025-02-20 07:00:00,57.04,29.9,7,3,2,80,1,Dire Dawa
2025-02-20 08:00:00,414.66,10.8,8,3,2,69,0,Bahir Dar
2025-02-20 09:00:00,401.49,15.0,9,3,2,77,0,Bahir Dar
2025-02-20 10:00:00,499.1,10.3,10,3,2,63,1,Hawassa
2025-02-20 11:00:00,151.85,31.2,11,3,2,41,0,Dire Dawa
2025-02-20 12:00:00,359.11,18.4,12,3,2,43,0,Dire Dawa
2025-02-20 13:00:00,263.05,23.9,13,3,2,48,0,Hawassa
2025-02-20 14:00:00,148.85,23.7,14,3,2,69,0,Addis Ababa
2025-02-20 15:00:00,302.93,34.9,15,3,2,33,1,Dire Dawa
2025-02-20 16:00:00,71.59,25.4,16,3,2,65,0,Dire Dawa
2025-02-20 17:00:00,369.03,29.4,17,3,2,62,1,Bahir Dar
2025-02-20 18:00:00,194.29,34.6,18,3,2,71,1,Addis Ababa
2025-02-20 19:00:00,228.76,11.2,19,3,2,78,1,Dire Dawa
2025-02-20 20:00:00,427.18,13.0,20,3,2,38,1,Mekelle
2025-02-20 21:00:00,158.58,31.3,21,3,2,52,1,Dire Dawa
2025-02-20 22:00:00,69.19,15.5,22,3,2,44,0,Hawassa
2025-02-20 23:00:00,94.66,30.8,23,3,2,44,1,Bahir Dar
2025-02-21 00:00:00,270.95,15.3,0,4,2,62,0,Bahir Dar
2025-02-21 01:00:00,178.09,17.9,1,4,2,69,0,Mekelle
2025-02-21 02:00:00,99.06,12.7,2,4,2,35,0,Dire Dawa
2025-02-21 03:00:00,72.07,10.9,3,4,2,62,0,Mekelle
2025-02-21 04:00:00,471.53,24.3,4,4,2,55,1,Hawassa
2025-02-21 05:00:00,488.56,31.6,5,4,2,59,0,Mekelle
2025-02-21 06:00:00,153.06,14.0,6,4,2,62,1,Mekelle
2025-02-21 07:00:00,104.51,16.7,7,4,2,35,1,Addis Ababa
2025-02-21 08:00:00,395.36,15.5,8,4,2,60,1,Bahir Dar
2025-02-21 09:00:00,238.41,26.2,9,4,2,42,0,Addis Ababa
2025-02-21 10:00:00,368.98,19.8,10,4,2,73,1,Hawassa
2025-02-21 11:00:00,114.5,19.8,11,4,2,74,0,Dire Dawa
2025-02-21 12:00:00,255.94,16.7,12,4,2,47,1,Mekelle
2025-02-21 13:00:00,221.87,18.0,13,4,2,58,0,Bahir Dar
2025-02-21 14:00:00,257.99,31.4,14,4,2,54,1,Mekelle
2025-02-21 15:00:00,235.84,19.6,15,4,2,34,0,Hawassa
2025-02-21 16:00:00,228.56,30.7,16,4,2,70,1,Mekelle
2025-02-21 17:00:00,60.19,22.2,17,4,2,62,1,Hawassa
2025-02-21 18:00:00,140.94,19.2,18,4,2,45,1,Bahir Dar
2025-02-21 19:00:00,99.25,14.2,19,4,2,54,1,Addis Ababa
2025-02-21 20:00:00,121.26,27.0,20,4,2,54,0,Mekelle
2025-02-21 21:00:00,275.09,32.5,21,4,2,75,1,Dire Dawa
2025-02-21 22:00:00,60.98,10.6,22,4,2,30,1,Mekelle
2025-02-21 23:00:00,116.52,19.7,23,4,2,56,1,Dire Dawa
2025-02-22 00:00:00,150.16,23.2,0,5,2,56,0,Dire Dawa
2025-02-22 01:00:00,285.24,24.6,1,5,2,73,1,Mekelle
2025-02-22 02:00:00,64.26,24.1,2,5,2,66,0,Hawassa
2025-02-22 03:00:00,116.33,30.0,3,5,2,54,0,Bahir Dar
2025-02-22 04:00:00,267.04,32.6,4,5,2,48,1,Bahir Dar
2025-02-22 05:00:00,214.04,31.6,5,5,2,50,0,Hawassa
2025-02-22 06:00:00,327.99,12.6,6,5,2,33,0,Hawassa
2025-02-22 07:00:00,342.3,29.9,7,5,2,61,1,Bahir Dar
2025-02-22 08:00:00,132.08,14.8,8,5,2,55,0,Bahir Dar
2025-02-22 09:00:00,138.57,21.1,9,5,2,49,1,Hawassa
2025-02-22 10:00:00,208.66,22.6,10,5,2,57,1,Addis Ababa
2025-02-22 11:00:00,317.99,32.6,11,5,2,42,1,Hawassa
2025-02-22 12:00:00,317.17,20.3,12,5,2,57,0,Bahir Dar
2025-02-22 13:00:00,249.71,12.2,13,5,2,34,1,Dire Dawa
2025-02-22 14:00:00,85.51,26.3,14,5,2,46,0,Addis Ababa
2025-02-22 15:00:00,162.71,18.5,15,5,2,54,0,Bahir Dar
2025-02-22 16:00:00,409.98,10.9,16,5,2,80,1,Dire Dawa
2025-02-22 17:00:00,114.37,12.8,17,5,2,74,1,Addis Ababa
2025-02-22 18:00:00,86.78,17.4,18,5,2,66,1,Hawassa
2025-02-22 19:00:00,141.4,28.0,19,5,2,42,0,Dire Dawa
2025-02-22 20:00:00,455.58,29.2,20,5,2,65,0,Dire Dawa
2025-02-22 21:00:00,211.59,25.2,21,5,2,80,0,Mekelle
2025-02-22 22:00:00,498.12,21.8,22,5,2,63,1,Hawassa
2025-02-22 23:00:00,166.62,21.1,23,5,2,38,1,Addis Ababa
2025-02-23 00:00:00,334.02,11.2,0,6,2,55,0,Hawassa
2025-02-23 01:00:00,365.99,23.2,1,6,2,63,0,Dire Dawa
2025-02-23 02:00:00,127.83,26.7,2,6,2,60,0,Bahir Dar
2025-02-23 03:00:00,447.14,15.4,3,6,2,47,1,Dire Dawa
2025-02-23 04:00:00,96.82,15.9,4,6,2,41,0,Bahir Dar
2025-02-23 05:00:00,268.39,30.7,5,6,2,37,0,Hawassa
2025-02-23 06:00:00,161.79,14.9,6,6,2,50,0,Mekelle
2025-02-23 07:00:00,56.99,31.8,7,6,2,40,1,Bahir Dar
2025-02-23 08:00:00,222.66,10.1,8,6,2,63,1,Addis Ababa
2025-02-23 09:00:00,429.28,18.6,9,6,2,67,1,Hawassa
2025-02-23 10:00:00,487.39,10.8,10,6,2,73,0,Bahir Dar
2025-02-23 11:00:00,114.62,12.4,11,6,2,43,0,Mekelle
2025-02-23 12:00:00,409.14,16.3,12,6,2,59,1,Addis Ababa
2025-02-23 13:00:00,343.23,16.0,13,6,2,72,1,Hawassa
2025-02-23 14:00:00,264.63,28.0,14,6,2,32,1,Mekelle
2025-02-23 15:00:00,74.96,17.5,15,6,2,74,0,Bahir Dar
2025-02-23 16:00:00,371.85,23.2,16,6,2,37,0,Bahir Dar
2025-02-23 17:00:00,496.77,11.0,17,6,2,50,0,Hawassa
2025-02-23 18:00:00,211.72,10.5,18,6,2,41,1,Addis Ababa
2025-02-23 19:00:00,440.66,34.2,19,6,2,43,0,Dire Dawa
2025-02-23 20:00:00,62.35,21.7,20,6,2,37,0,Bahir Dar
2025-02-23 21:00:00,341.9,13.3,21,6,2,30,0,Addis Ababa
2025-02-23 22:00:00,143.93,26.1,22,6,2,62,1,Mekelle
2025-02-23 23:00:00,328.02,30.1,23,6,2,64,0,Hawassa
2025-02-24 00:00:00,470.22,27.5,0,0,2,30,1,Dire Dawa
2025-02-24 01:00:00,234.6,14.4,1,0,2,46,0,Bahir Dar
2025-02-24 02:00:00,212.09,22.0,2,0,2,70,1,Addis Ababa
2025-02-24 03:00:00,352.52,26.5,3,0,2,80,0,Hawassa
2025-02-24 04:00:00,69.97,10.8,4,0,2,45,1,Hawassa
2025-02-24 05:00:00,105.66,34.3,5,0,2,70,0,Hawassa
2025-02-24 06:00:00,380.61,16.4,6,0,2,55,0,Dire Dawa
2025-02-24 07:00:00,443.81,12.7,7,0,2,37,1,Dire Dawa
2025-02-24 08:00:00,348.76,24.5,8,0,2,80,1,Dire Dawa
2025-02-24 09:00:00,161.1,29.5,9,0,2,70,1,Dire Dawa
2025-02-24 10:00:00,445.74,11.6,10,0,2,69,0,Bahir Dar
2025-02-24 11:00:00,239.48,18.1,11,0,2,47,1,Mekelle
2025-02-24 12:00:00,188.46,31.5,12,0,2,64,1,Hawassa
2025-02-24 13:00:00,123.86,30.1,13,0,2,72,0,Dire Dawa
2025-02-24 14:00:00,75.85,13.3,14,0,2,34,1,Dire Dawa
2025-02-24 15:00:00,199.78,10.7,15,0,2,66,0,Hawassa
2025-02-24 16:00:00,69.04,30.8,16,0,2,58,1,Addis Ababa
2025-02-24 17:00:00,367.4,32.3,17,0,2,48,0,Mekelle
2025-02-24 18:00:00,66.88,26.6,18,0,2,70,1,Dire Dawa
2025-02-24 19:00:00,153.26,27.0,19,0,2,57,1,Bahir Dar
2025-02-24 20:00:00,361.02,19.2,20,0,2,43,1,Dire Dawa
2025-02-24 21:00:00,234.62,33.4,21,0,2,34,1,Addis Ababa
2025-02-24 22:00:00,194.66,16.2,22,0,2,34,1,Hawassa
2025-02-24 23:00:00,111.61,13.9,23,0,2,77,0,Addis Ababa
2025-02-25 00:00:00,368.11,29.8,0,1,2,47,1,Hawassa
2025-02-25 01:00:00,287.32,13.9,1,1,2,60,1,Hawassa
2025-02-25 02:00:00,125.5,28.6,2,1,2,38,1,Dire Dawa
2025-02-25 03:00:00,176.48,13.8,3,1,2,44,1,Bahir Dar
2025-02-25 04:00:00,276.69,12.0,4,1,2,58,0,Dire Dawa
2025-02-25 05:00:00,184.94,13.6,5,1,2,59,0,Addis Ababa
2025-02-25 06:00:00,354.58,13.7,6,1,2,61,0,Addis Ababa
2025-02-25 07:00:00,492.87,16.8,7,1,2,44,0,Hawassa
2025-02-25 08:00:00,395.06,11.2,8,1,2,60,0,Bahir Dar
2025-02-25 09:00:00,345.13,28.1,9,1,2,40,0,Bahir Dar
2025-02-25 10:00:00,403.34,23.6,10,1,2,61,1,Mekelle
2025-02-25 11:00:00,342.15,14.4,11,1,2,62,0,Dire Dawa
2025-02-25 12:00:00,148.41,32.8,12,1,2,72,1,Bahir Dar
2025-02-25 13:00:00,304.44,29.7,13,1,2,48,0,Dire Dawa
2025-02-25 14:00:00,53.98,23.7,14,1,2,32,1,Addis Ababa
2025-02-25 15:00:00,209.19,28.0,15,1,2,38,1,Bahir Dar
2025-02-25 16:00:00,214.26,20.7,16,1,2,57,0,Mekelle
2025-02-25 17:00:00,210.25,30.0,17,1,2,49,0,Bahir Dar
2025-02-25 18:00:00,463.69,19.6,18,1,2,33,0,Mekelle
2025-02-25 19:00:00,400.98,18.2,19,1,2,47,1,Hawassa
2025-02-25 20:00:00,302.71,32.5,20,1,2,52,0,Hawassa
2025-02-25 21:00:00,107.12,22.9,21,1,2,76,1,Dire Dawa
2025-02-25 22:00:00,145.32,33.9,22,1,2,55,1,Hawassa
2025-02-25 23:00:00,422.08,23.6,23,1,2,74,1,Addis Ababa
2025-02-26 00:00:00,212.75,32.8,0,2,2,65,1,Mekelle
2025-02-26 01:00:00,184.58,18.1,1,2,2,54,1,Addis Ababa
2025-02-26 02:00:00,314.64,15.0,2,2,2,46,0,Mekelle
2025-02-26 03:00:00,131.27,12.6,3,2,2,57,1,Hawassa
2025-02-26 04:00:00,477.04,15.3,4,2,2,62,0,Addis Ababa
2025-02-26 05:00:00,253.29,20.5,5,2,2,36,0,Dire Dawa
2025-02-26 06:00:00,261.52,26.2,6,2,2,45,1,Bahir Dar
2025-02-26 07:00:00,404.37,33.1,7,2,2,43,0,Addis Ababa
2025-02-26 08:00:00,464.91,14.4,8,2,2,40,1,Dire Dawa
2025-02-26 09:00:00,477.61,24.6,9,2,2,76,1,Addis Ababa
2025-02-26 10:00:00,268.88,33.4,10,2,2,42,0,Mekelle
2025-02-26 11:00:00,302.66,19.0,11,2,2,70,0,Addis Ababa
2025-02-26 12:00:00,389.45,11.7,12,2,2,42,1,Mekelle
2025-02-26 13:00:00,242.14,22.5,13,2,2,41,1,Addis Ababa
2025-02-26 14:00:00,425.79,20.2,14,2,2,31,1,Mekelle
2025-02-26 15:00:00,314.12,10.4,15,2,2,36,0,Addis Ababa
2025-02-26 16:00:00,113.41,10.7,16,2,2,34,1,Dire Dawa
2025-02-26 17:00:00,230.45,26.9,17,2,2,40,1,Bahir Dar
2025-02-26 18:00:00,148.79,16.3,18,2,2,75,0,Dire Dawa
2025-02-26 19:00:00,117.05,30.5,19,2,2,34,1,Dire Dawa
2025-02-26 20:00:00,372.15,25.6,20,2,2,50,0,Addis Ababa
2025-02-26 21:00:00,233.97,33.5,21,2,2,46,1,Addis Ababa
2025-02-26 22:00:00,459.8,16.3,22,2,2,32,0,Hawassa
2025-02-26 23:00:00,177.72,29.1,23,2,2,71,1,Hawassa
2025-02-27 00:00:00,332.45,25.5,0,3,2,30,0,Bahir Dar
2025-02-27 01:00:00,400.22,33.5,1,3,2,77,1,Bahir Dar
2025-02-27 02:00:00,112.81,33.1,2,3,2,64,0,Addis Ababa
2025-02-27 03:00:00,88.96,27.1,3,3,2,60,0,Addis Ababa
2025-02-27 04:00:00,173.45,18.2,4,3,2,76,0,Dire Dawa
2025-02-27 05:00:00,170.59,14.6,5,3,2,74,1,Dire Dawa
2025-02-27 06:00:00,487.63,30.5,6,3,2,64,1,Dire Dawa
2025-02-27 07:00:00,50.08,31.2,7,3,2,68,1,Hawassa
2025-02-27 08:00:00,112.1,17.2,8,3,2,72,1,Mekelle
2025-02-27 09:00:00,251.34,20.3,9,3,2,55,0,Addis Ababa
2025-02-27 10:00:00,199.0,32.1,10,3,2,50,1,Dire Dawa
2025-02-27 11:00:00,472.77,16.0,11,3,2,71,0,Addis Ababa
2025-02-27 12:00:00,192.19,32.0,12,3,2,32,1,Dire Dawa
2025-02-27 13:00:00,271.94,26.8,13,3,2,77,0,Mekelle
2025-02-27 14:00:00,344.07,13.8,14,3,2,72,0,Addis Ababa
2025-02-27 15:00:00,160.53,14.0,15,3,2,51,0,Hawassa
2025-02-27 16:00:00,265.13,18.4,16,3,2,70,0,Hawassa
2025-02-27 17:00:00,196.36,32.5,17,3,2,31,0,Hawassa
2025-02-27 18:00:00,110.51,15.8,18,3,2,62,1,Hawassa
2025-02-27 19:00:00,294.43,17.1,19,3,2,76,1,Dire Dawa
2025-02-27 20:00:00,229.57,10.7,20,3,2,55,1,Hawassa
2025-02-27 21:00:00,157.34,32.7,21,3,2,39,1,Mekelle
2025-02-27 22:00:00,419.31,31.5,22,3,2,46,1,Hawassa
2025-02-27 23:00:00,154.73,13.6,23,3,2,75,1,Hawassa
2025-02-28 00:00:00,141.71,10.9,0,4,2,54,1,Dire Dawa
2025-02-28 01:00:00,418.13,29.3,1,4,2,41,0,Mekelle
2025-02-28 02:00:00,221.92,11.0,2,4,2,31,1,Bahir Dar
2025-02-28 03:00:00,100.45,11.7,3,4,2,34,1,Bahir Dar
2025-02-28 04:00:00,238.57,27.7,4,4,2,76,1,Hawassa
2025-02-28 05:00:00,182.68,20.2,5,4,2,73,0,Bahir Dar
2025-02-28 06:00:00,472.65,18.0,6,4,2,74,1,Mekelle
2025-02-28 07:00:00,64.49,28.5,7,4,2,43,1,Hawassa
2025-02-28 08:00:00,410.16,19.3,8,4,2,70,0,Hawassa
2025-02-28 09:00:00,269.89,25.3,9,4,2,71,0,Addis Ababa
2025-02-28 10:00:00,474.05,26.0,10,4,2,73,1,Dire Dawa
2025-02-28 11:00:00,153.3,15.3,11,4,2,75,1,Bahir Dar
2025-02-28 12:00:00,311.87,21.9,12,4,2,49,0,Addis Ababa
2025-02-28 13:00:00,482.81,10.2,13,4,2,37,0,Bahir Dar
2025-02-28 14:00:00,164.99,32.9,14,4,2,75,1,Dire Dawa
2025-02-28 15:00:00,117.09,21.7,15,4,2,62,0,Mekelle
2025-02-28 16:00:00,374.64,34.5,16,4,2,54,1,Addis Ababa
2025-02-28 17:00:00,177.56,23.5,17,4,2,35,1,Dire Dawa
2025-02-28 18:00:00,202.41,24.0,18,4,2,57,1,Hawassa
2025-02-28 19:00:00,230.06,13.8,19,4,2,59,0,Mekelle
2025-02-28 20:00:00,111.56,21.2,20,4,2,33,0,Addis Ababa
2025-02-28 21:00:00,67.4,16.6,21,4,2,59,0,Mekelle
2025-02-28 22:00:00,242.84,33.5,22,4,2,45,0,Addis Ababa
2025-02-28 23:00:00,161.34,13.7,23,4,2,73,1,Mekelle
2025-03-01 00:00:00,231.31,28.5,0,5,3,44,0,Hawassa
2025-03-01 01:00:00,461.2,21.7,1,5,3,41,1,Mekelle
2025-03-01 02:00:00,315.27,15.1,2,5,3,71,1,Dire Dawa
2025-03-01 03:00:00,416.58,31.6,3,5,3,31,0,Mekelle
2025-03-01 04:00:00,339.36,23.1,4,5,3,31,0,Addis Ababa
2025-03-01 05:00:00,57.76,23.6,5,5,3,47,1,Mekelle
2025-03-01 06:00:00,286.17,16.5,6,5,3,53,1,Hawassa
2025-03-01 07:00:00,140.0,17.8,7,5,3,80,0,Addis Ababa
2025-03-01 08:00:00,415.12,30.5,8,5,3,54,0,Mekelle
2025-03-01 09:00:00,462.04,34.6,9,5,3,54,1,Dire Dawa
2025-03-01 10:00:00,228.12,17.8,10,5,3,37,0,Bahir Dar
2025-03-01 11:00:00,279.58,29.9,11,5,3,55,0,Addis Ababa
2025-03-01 12:00:00,224.23,11.5,12,5,3,34,0,Bahir Dar
2025-03-01 13:00:00,373.16,22.8,13,5,3,45,1,Dire Dawa
2025-03-01 14:00:00,440.67,11.5,14,5,3,70,0,Bahir Dar
2025-03-01 15:00:00,494.37,28.9,15,5,3,37,0,Hawassa
2025-03-01 16:00:00,300.19,34.1,16,5,3,58,1,Addis Ababa
2025-03-01 17:00:00,176.98,21.1,17,5,3,53,0,Bahir Dar
